Raman_Shift Original_Spectrum Predicted_Raman Predicted_Baseline
294.894650	56252.000000	11.655695	56108.733853
297.232540	56044.000000	12.347616	56094.303265
299.568300	55799.000000	16.323452	56078.010147
301.905240	56183.000000	21.575973	56070.883344
304.238400	56115.000000	27.729928	56066.252684
306.571040	55956.000000	33.752194	56060.678884
308.903260	56349.000000	38.753552	56049.574189
311.233340	56495.000000	43.832596	56036.358727
313.562930	56090.000000	48.874381	56027.851308
315.890440	56070.000000	53.528540	56020.159847
318.215790	55767.000000	56.444364	56020.782733
320.540680	55859.000000	57.812435	56024.441138
322.865110	55852.000000	59.729841	56035.450064
325.187410	55424.000000	62.608214	56057.359887
327.509250	55832.000000	67.754480	56090.348357
329.828920	56120.000000	74.073393	56133.238654
332.148160	55890.000000	83.838975	56181.095187
334.465270	56166.000000	97.187443	56232.326647
336.781950	56493.000000	115.520960	56295.653445
339.096470	56099.000000	139.152939	56371.418820
341.408870	56168.000000	168.148611	56450.065716
343.722530	56292.000000	205.205751	56531.882207
346.032350	56671.000000	266.416277	56620.557346
348.341740	56619.000000	336.318579	56717.096332
350.650670	57191.000000	418.911405	56819.162382
352.957460	57142.000000	508.707098	56921.333396
355.263760	57392.000000	562.925329	57025.845023
357.568020	57267.000000	564.679496	57131.154987
359.871800	57636.000000	520.142773	57241.469495
362.173430	57510.000000	461.827942	57353.975982
364.474640	58033.000000	418.726760	57468.258423
366.773710	57800.000000	398.626555	57583.814986
369.072360	57669.000000	387.789464	57702.548805
371.368870	57791.000000	385.563966	57820.169398
373.664920	57996.000000	381.137799	57936.738821
375.958890	58299.000000	381.946287	58053.990891
378.252380	58495.000000	391.499369	58171.477405
380.543790	58617.000000	404.077626	58289.119450
382.834750	58789.000000	418.270082	58400.648319
385.123570	58770.000000	428.698308	58509.556161
387.411960	58711.000000	434.578859	58616.524857
389.698210	58892.000000	432.496154	58721.494647
391.984070	59172.000000	421.266000	58816.617772
394.267790	58919.000000	404.442413	58904.922091
396.551060	59131.000000	382.123773	58989.102946
398.832210	59100.000000	355.035822	59067.135383
401.112950	59340.000000	326.286864	59131.407620
403.391570	59374.000000	308.353593	59184.264868
405.669770	59485.000000	286.622835	59232.525167
407.945860	59776.000000	260.483771	59277.936890
410.221470	59496.000000	224.736678	59317.230074
412.495030	59598.000000	186.142253	59352.635772
414.768100	59585.000000	147.663698	59385.229671
417.039090	59495.000000	113.151759	59416.576263
419.309630	59414.000000	86.276747	59439.884325
421.579740	59455.000000	84.873672	59456.840936
423.846100	59441.000000	85.188401	59473.838920
426.113680	59174.000000	87.396307	59492.114855
428.377470	59537.000000	92.574501	59508.430958
430.642520	59225.000000	95.459786	59524.270511
432.905460	59628.000000	101.518654	59537.454560
