Raman_Shift Original_Spectrum Predicted_Raman Predicted_Baseline
294.894650	55916.000000	22.871137	55731.928885
297.232540	55672.000000	28.622683	55712.661496
299.568300	55944.000000	35.281775	55700.489829
301.905240	55815.000000	42.107226	55685.751045
304.238400	55844.000000	46.545019	55671.242400
306.571040	55783.000000	47.139989	55657.376481
308.903260	56085.000000	46.506277	55645.431926
311.233340	56172.000000	47.226693	55637.409588
313.562930	55702.000000	48.676366	55634.847013
315.890440	55751.000000	52.494056	55633.933267
318.215790	55460.000000	59.938720	55634.089974
320.540680	55457.000000	68.809810	55633.164873
322.865110	55571.000000	79.044180	55636.238450
325.187410	55273.000000	90.848901	55641.802683
327.509250	55656.000000	93.477038	55651.243711
329.828920	55883.000000	92.983709	55666.563901
332.148160	55745.000000	92.396081	55687.218942
334.465270	56020.000000	90.434896	55714.404198
336.781950	55958.000000	96.458764	55759.372291
339.096470	56005.000000	107.489852	55821.436586
341.408870	56111.000000	124.641519	55893.083475
343.722530	56147.000000	152.288509	55973.038106
346.032350	56387.000000	182.128333	56064.452031
348.341740	56515.000000	223.404809	56169.492649
350.650670	56841.000000	282.721882	56279.112595
352.957460	56857.000000	354.086680	56392.644159
355.263760	57115.000000	436.325581	56515.849161
357.568020	57115.000000	503.235112	56647.932713
359.871800	57396.000000	519.064552	56779.213047
362.173430	57241.000000	489.864675	56909.319970
364.474640	57703.000000	444.803325	57038.058925
366.773710	57668.000000	406.549597	57164.849263
369.072360	57525.000000	377.001482	57294.143884
371.368870	57683.000000	348.675771	57426.608983
373.664920	57575.000000	347.154857	57558.433628
375.958890	57957.000000	358.991794	57688.856237
378.252380	58178.000000	374.839001	57811.803089
380.543790	58334.000000	395.782426	57928.382490
382.834750	58521.000000	418.933944	58039.629312
385.123570	58469.000000	429.421531	58145.654838
387.411960	58568.000000	443.381937	58249.014831
389.698210	58856.000000	455.815918	58350.449675
391.984070	58814.000000	468.290258	58446.320285
394.267790	58761.000000	460.410574	58535.632671
396.551060	58849.000000	444.463982	58619.541314
