Raman_Shift Original_Spectrum Predicted_Raman Predicted_Baseline
294.894650	40698.000000	9.948968	41092.891188
297.232540	40555.000000	10.438261	41109.116161
299.568300	40742.000000	10.755629	41114.581385
301.905240	41045.000000	10.910924	41114.841108
304.238400	41334.000000	10.570781	41124.400834
306.571040	41291.000000	10.104301	41136.006708
308.903260	41982.000000	9.354141	41147.474259
311.233340	41941.000000	8.827586	41157.285615
313.562930	41723.000000	8.319491	41160.410387
315.890440	41882.000000	8.027846	41166.224360
318.215790	41624.000000	7.952855	41174.284608
320.540680	41438.000000	8.116952	41184.597017
322.865110	41389.000000	8.253598	41193.643919
325.187410	41057.000000	8.149817	41207.604224
327.509250	41221.000000	8.243293	41229.482039
329.828920	41111.000000	8.691204	41256.336534
332.148160	41072.000000	9.224631	41284.126915
334.465270	41020.000000	9.756142	41313.097455
336.781950	40959.000000	10.268853	41348.369040
339.096470	40873.000000	10.848330	41390.717899
341.408870	40863.000000	11.596883	41441.678090
343.722530	41093.000000	12.452854	41504.756244
346.032350	41106.000000	13.063883	41572.957492
348.341740	41189.000000	13.608680	41648.887161
350.650670	41531.000000	14.159617	41729.495526
352.957460	41610.000000	15.014613	41813.108734
355.263760	41945.000000	15.408043	41899.645115
357.568020	41826.000000	15.454219	41988.893507
359.871800	42088.000000	15.380803	42078.293465
362.173430	42092.000000	15.358119	42170.649706
364.474640	42480.000000	15.213570	42262.067117
366.773710	42486.000000	15.106741	42355.078920
369.072360	42363.000000	14.921738	42447.856751
371.368870	42538.000000	14.764693	42537.935080
373.664920	42661.000000	14.893741	42624.421429
375.958890	42638.000000	15.537353	42707.744012
378.252380	42791.000000	16.176871	42789.813596
380.543790	42898.000000	16.868475	42868.088131
382.834750	42905.000000	17.183029	42939.604713
385.123570	42790.000000	17.326876	43006.298390
387.411960	42859.000000	17.429466	43069.373600
389.698210	42938.000000	17.809139	43131.029531
391.984070	43025.000000	17.840238	43189.120705
394.267790	42847.000000	17.757515	43242.648697
396.551060	42854.000000	17.683938	43296.880811
398.832210	42993.000000	17.611115	43351.073195
401.112950	43023.000000	17.538004	43400.564073
403.391570	43162.000000	17.876904	43445.407157
405.669770	43027.000000	18.120301	43484.529710
407.945860	43343.000000	18.430671	43521.224991
410.221470	43293.000000	17.994832	43554.667478
412.495030	43345.000000	17.391739	43590.704254
414.768100	43489.000000	16.812438	43624.552881
417.039090	43453.000000	16.429539	43662.153882
419.309630	43431.000000	15.872048	43697.532889
421.579740	43452.000000	15.716824	43730.035075
423.846100	44394.000000	15.702793	43756.108929
426.113680	43644.000000	15.978090	43782.187932
428.377470	43775.000000	15.902822	43808.271351
430.642520	43603.000000	16.032577	43833.840473
432.905460	44054.000000	15.874844	43853.419040
435.166320	44065.000000	15.769495	43868.555825
437.426700	44061.000000	15.738151	43878.244309
439.685060	44282.000000	16.113243	43883.262190
441.942900	44076.000000	16.313804	43882.218147
444.198730	44146.000000	16.530475	43877.846999
446.454070	44068.000000	17.951537	43867.452921
448.708980	43796.000000	19.798815	43857.042656
450.961820	44149.000000	21.492338	43846.591925
453.212550	43988.000000	23.007582	43832.787601
455.462890	43755.000000	25.083679	43816.837801
457.711120	43848.000000	27.429965	43797.144456
459.958920	43756.000000	29.672707	43776.528469
462.204590	43771.000000	32.329251	43756.220764
464.449890	43599.000000	34.754019	43735.604041
466.694760	43719.000000	37.090815	43715.003504
