Raman_Shift Original_Spectrum Predicted_Raman Predicted_Baseline
294.894650	40631.000000	5.899035	41043.025075
297.232540	40620.000000	5.460012	41040.549022
299.568300	41055.000000	5.533842	41044.829751
301.905240	41156.000000	5.331108	41054.771332
304.238400	41469.000000	5.742061	41062.626216
306.571040	41402.000000	6.410770	41072.983659
308.903260	42055.000000	6.255520	41083.786080
311.233340	42172.000000	5.854844	41093.667694
313.562930	42066.000000	5.652500	41095.965582
315.890440	41867.000000	5.597767	41102.793195
318.215790	41744.000000	5.703092	41112.470136
320.540680	41711.000000	5.757024	41122.283092
322.865110	41640.000000	5.957173	41132.534506
325.187410	41109.000000	5.998364	41143.474243
327.509250	41255.000000	6.429424	41158.671679
329.828920	41196.000000	7.105661	41184.826668
332.148160	41024.000000	8.480954	41212.491710
334.465270	40936.000000	9.327897	41245.084523
336.781950	41119.000000	9.762522	41283.954377
339.096470	40905.000000	9.588194	41326.929837
341.408870	40977.000000	8.823640	41371.829040
343.722530	41020.000000	8.443517	41420.194629
346.032350	41365.000000	8.386181	41475.918414
348.341740	41225.000000	9.022157	41533.299564
350.650670	41743.000000	9.434131	41596.096481
352.957460	41793.000000	9.800585	41659.410945
355.263760	41945.000000	10.012582	41723.996460
357.568020	41918.000000	10.191042	41796.942238
359.871800	42120.000000	10.233363	41873.845007
362.173430	42218.000000	10.950912	41952.133983
364.474640	42451.000000	11.936605	42032.653927
366.773710	42394.000000	13.397896	42113.755296
369.072360	42241.000000	15.271166	42192.225912
371.368870	42535.000000	16.610498	42268.715861
373.664920	42375.000000	17.587072	42340.848166
375.958890	42746.000000	18.962679	42410.641735
378.252380	42855.000000	20.644731	42478.833562
380.543790	42759.000000	22.218570	42546.159769
382.834750	42861.000000	23.898443	42613.050560
385.123570	42811.000000	26.330732	42678.555144
387.411960	42907.000000	29.602239	42739.106753
389.698210	42964.000000	33.860887	42795.451072
391.984070	42937.000000	40.822864	42846.198417
394.267790	42925.000000	54.362371	42894.938152
396.551060	42805.000000	74.440642	42941.137522
398.832210	42875.000000	103.229439	42986.512989
401.112950	43012.000000	131.110417	43030.908985
403.391570	43080.000000	140.372706	43073.291288
405.669770	43183.000000	126.198494	43114.567232
407.945860	43490.000000	100.081575	43156.157789
410.221470	43276.000000	75.985412	43193.042195
412.495030	43405.000000	61.301863	43226.982974
414.768100	43518.000000	52.405667	43259.415874
417.039090	43331.000000	45.810157	43290.170550
